media,user_name,mention_name,day,like_comment,comment,cont_of_reply,reply_comment_name,username_reply
infopandeglang,endokuh_,,1 hari,0,Di tunggu video pelaku nya,0,,
infopandeglang,der.axasboox,,1 hari,0,Spelll akunnya broo ... Sepertinya menantang warga Pandeglang,0,,
infopandeglang,achmadrizkisaputra,,1 hari,0,"ges te kaharti aing,eleh ku duit Kabehgeh",0,,
infopandeglang,maresschal,,1 hari,0,geli.,0,,
infopandeglang,f_mayangsari99,@poppydihardjo,1 hari,0,bantu up kak😭,0,,
infopandeglang,hany_aisyahnr,,1 hari,0,Jgn krna orgdalam yaa lo aman hukum ya tetep hrs berjalan,0,,
infopandeglang,njamilah01,,1 hari,0,Esmoji,0,,
infopandeglang,al_frzy,@irnadimyati,1 hari,0,"Kata nya pandeglang ni kota santri bu   🙏🏻 kang  Yth bantu usut korban,pelaku SDM pdg masih rendah up",0,,
infopandeglang,_sovianggraeni,,1 hari,0,Hadeuhhh ko ada ya orang kek gitu,0,,
infopandeglang,indriaoktavianiii_,@sepheltam,1 hari,0,stay safe Nas,0,,
infopandeglang,ghi_far10,@humaspoldabanten,1 hari,0,Malu maluin pandeglang    tolong bantu usut kasusnya bu   kan udah rame niccc,0,,
infopandeglang,unga_bona,,1 hari,0,"Viralkan biar ada keadilan,, jaman sekarang kudu viral hela, jiga aya kelainan eta cowo na liat chat2 nya astagfirullah, pasti ada suap menyuap klo sidang kaya gtu, apa lg anak pejabat ceunah, anak salah ko di lindungin 😏",0,,
infopandeglang,senjatreusna,,1 hari,0,"Ada aja cowo kaya gitu ngancem ngancem, ilfeel banget jiji",0,,
infopandeglang,n.fitriya_12,@nsa_kha16,1 hari,0,Pandeglang deui Pandeglang deui,0,,
infopandeglang,syauqi195,@hotmanparisofficial,1 hari,0,tolong dibantu.. 🙏,0,,
infopandeglang,n.fitriya_12,@nsa_kha16,1 hari,0,Kebegeh eleh ku duit MH   berikan tepuk tangan 👏👏👏,0,,
infopandeglang,gianct217,,1 hari,0,duh gemes pengen nge hook,0,,
infopandeglang,ahmadhudori54,,1 hari,0,Kandangin tuman yg kaya gitu di biarin bae,0,,
infopandeglang,fadli_azmi17,,1 hari,0,gila banget astagaaa 😮,0,,
infopandeglang,gojossssss,@alealwiii,1 hari,0,infoo lokasi terkini,0,,
infopandeglang,syauqi195,@alealwii_,1 hari,0,Ini bukan sih pelaku nya,0,,
infopandeglang,limitlessjuara,,1 hari,0,Spill JPU & Hakim nya min...oh ia tersangka nya juga,0,,
infopandeglang,riasdhctr12,,1 hari,0,yokkk serang netijen ancurin mental nya,0,,
infopandeglang,travel_pandeglang,,1 hari,0,Adik gue perempuan semua ya Allah jauhkan dari manusia laknat kek gitu,0,,
infopandeglang,sendifrds25,@irnadimyati,1 hari,0,walapun hukum di negeri ini sungguh lawak... Setidak nya di kab pandeglang mah jangan tumpul ke atas,0,,
infopandeglang,jakaa97,,1 hari,0,"Udah berlakuin hukum rimba aja, sekali santoryu minimal misah kepala sm badan pelaku ny",0,,
infopandeglang,ghaness_2,,1 hari,0,MALU MALU IN PANDEGLANG AE BANG .INGET BANG DOSA,0,,
infopandeglang,syahrul_miftakhul_huda,,1 hari,0,"Bu nuralita bu jaksa pak hakim pak polisi gak usah bantu yatim bangsad itu lagi saya yakin bapaknya yang udah dineraka sono mantan kadis lingkungan pandeglang pasti korupsi uang rakyat pandeglang, itu rumah mobil sepeda motor hasil haram pasti",0,,
infopandeglang,reyhanadhaa,@kejaripandeglang,1 hari,0,BOBROK BOBROK HUKUM DI PANDEGLANG BOBROK,0,,
infopandeglang,minatonamikaze797,,1 hari,0,"Emang bapaknya si pelaku tuh masih memerintah kah di dalam kubur, sampe sampe segan buat memproses sipelaku. Kelakuan kelakuan",0,,
infopandeglang,official.vikingpanimbang,,1 hari,0,Kalo ketangkep kabarin nyuakkk,0,,
infopandeglang,vhk_el,,1 hari,0,Inpo username ig pelaku nya,0,,
infopandeglang,sitimariam1419,,1 hari,0,"Nah loh ternyata yng punya gelar gak punya hati nurani,rungkad semuaa deh dipandeglang ini parah",0,,
infopandeglang,herawatisuryanegara,,1 hari,0,"Ini memang banyak kejadian seperti ini, perempuan diintimidasi untuk trs melayani nafsu bejad si lelaki dg ancam kl gak mau dishare video /foto mesumnya. Lawan saja... Para perempuan jangan putus asa dan nyerah sama lelaki yg begitu. Semoga ada sanksi hukum yg tegas",0,,
infopandeglang,anggitaptry,,1 hari,0,Stresssssss,0,,
infopandeglang,ganjarnugraha416,@hotmanparisofficial,1 hari,0,Gimana bang  tanggapannya?,0,,
infopandeglang,ammarwildan,@hotmanparisofficial,1 hari,0,Tolong di bantu pak  dalam kasus ini 🙏🙏,0,,
infopandeglang,amelyarrg,@handryfe,1 hari,0,liat sayang wkwk,0,,
infopandeglang,pujaagustin444_,,1 hari,0,kontol jasa,0,,
infopandeglang,klikmae,,1 hari,0,Pandeglang kasusnya serem² amatsih _,0,,
infopandeglang,aripdermawannn,,1 hari,0,Woyyy angkat lagi lahh taekk ..,0,,
infopandeglang,daenknakiza,,1 hari,0,Digembook dak,0,,
infopandeglang,dwiiibas_,,1 hari,0,Nu mana si budaknya. Hayang nyaho,0,,
infopandeglang,_hindasah_,,1 hari,0,Ya Allah.. 3 tahun :(,0,,
infopandeglang,ilhamfnb,,1 hari,0,Viral dulu baru di tangani 🤔,0,,
infopandeglang,taufiq_asli,,1 hari,0,please butuh taxi driver,0,,
infopandeglang,anhnida,,1 hari,0,"Semoga hukum adil, yuk usut tuntas🔥🔥",0,,
infopandeglang,iammaulana00,@pujiyanto_ajie,1 hari,0,usut tuntas aa ato🙏🏽🙏🏽,0,,
infopandeglang,bagasa112,,1 hari,0,"Gampang aja, cari pelaku nya hakimi sendiri , Jagan ada niat membunuh, seandai nya  tewas usahakan Jagan sampai niat membunuh,, karena acaman nya pembunuhan berencana,  usahakan penganiayaan,",0,,
infopandeglang,evangreanaldy,,1 hari,0,pandeglang lg aja,0,,
infopandeglang,ilhamdw__,@rrkusumaningayumukti,1 hari,0,Wih kasus yg lagi viral ya ini  🫣,0,,
infopandeglang,ssuseno25,@mohmahfudmd,1 hari,0,"tolong pak dibantu ,klo bener model macam apa kejaksaan seperti itu.",0,,
infopandeglang,xi.hsh,,1 hari,0,Waw waw waw,0,,
infopandeglang,_asrorunniam,@irnadimyati,1 hari,0,Udah lama tapi baru viral  tolong kasih tau Bu sama para anak pejabat Jgn tengil lah so soan bgitu,0,,
infopandeglang,tohaum312,@hotmanparisofficial,1 hari,0,Up bang,0,,
infopandeglang,dmssttt_,@ashilllz_,1 hari,0,baturan kamu sil astaga,0,,
infopandeglang,siti_maesaroh1104,,1 hari,0,"Woy oknum ga malu Tah?... Eh.. masih oknum kah, bukan aparatnya?😂",0,,
infopandeglang,obokramadhann,@zimmaul,1 hari,0,kasih paham a,0,,
infopandeglang,legalgaul,,1 hari,0,Yuk Satukan kekuatan agar ada keadilan,0,,
infopandeglang,fjr.sp,@fathurrahmanfathur14,1 hari,0,NGISIN KEUN,0,,
infopandeglang,orialbantani_,,1 hari,0,Paehan bae sih,0,,
infopandeglang,yl_ana07,@hotmanparisofficial,1 hari,0,tolong bg hotman,0,,
infopandeglang,famousclass9l_,@kejaksaan.ri,1 hari,0,coba tolong diusut tuntas itu oknum jaksa yang menyepelekan kasus begini ! Gak malu sama rakyat ? Buktibukti sudah jelas tapi masih ngelak ga membela orang yg jelasjelas menjadi korban !,0,,
infopandeglang,echo_setianto,@mastercorbuzier,1 hari,0,podcast keun bang,0,,
infopandeglang,boing_el,,1 hari,0,"kata mamah aku udah aa ikut mamah aja ke pandeglang biar ga nakal, dibandung mah aa pergaulan sama lingkungan nya ga bener 😂😂",0,,
infopandeglang,griyantiar,,1 hari,0,Ijin repost di story ya kak maaf td udh post blm ijin,0,,
infopandeglang,lanvinzz___,@hotmanparisofficial,1 hari,0,tolong d bantu😢🙌,0,,
infopandeglang,rizkiadimaulana,,1 hari,0,Kalo kaga viral ga mungkin ke usut nih 😂,0,,
infopandeglang,oky_m_j,,1 hari,0,Viralkan foto pelakunya... biqr waspada dan hukum rimba berlaku...,0,,
infopandeglang,_annisarizqia,@tretanmuslim,1 hari,0,bang musss lihaaaat iniii 🔥,0,,
infopandeglang,herygunwn_,,1 hari,0,nemu dmna tuh beruk yang begitu?,0,,
infopandeglang,choi_azuka,,20 jam,0,Mungkin nanti kalau di penjara bakalan di siksa sama narapidana di sana,0,,
infopandeglang,ratutatu14,,20 jam,0,Semoga dengan viral nya cuitan di twt bisa membantu tegak nya keadilan untuk korban,0,,
infopandeglang,lilis_prhtni99,,19 jam,0,"The real psikopat sii, sakit ni orang.",0,,
infopandeglang,xzfasyya_,,15 jam,0,"Susah bang kl apaapa dimanja ,dlunya kan orkay 🫢",0,,
infopandeglang,rambobanten_,,15 jam,0,Pandeglang maning 😪,0,,
infopandeglang,nano_somantrii,@hotmanparisofficial,14 jam,0,"tolong dibantu bang, bu  tolong dibantu jg",0,,
infopandeglang,neah22_,@windywdyawt17,2 hari,0,neeeeeehhhhhh,0,,
infopandeglang,heyrosid,@irnadimyati,2 hari,0,mohon perhatian nya bapak ibu,0,,
infopandeglang,takeasecret,,2 hari,0,Ramaikan,0,,
infopandeglang,pa_ujaan,,2 hari,0,Anying spek dajal lalaki na,0,,
infopandeglang,kahfiiiy,@rohmatzen,2 hari,0,Angkat ka media  rameken kasusna,0,,
infopandeglang,herry.1994,,2 hari,0,Ramaikan barudak,0,,
infopandeglang,dedynamoza,@ahmadsahroni88,2 hari,0,"Semua akan gercep kalo bang  yang posting, tolong dibantu bang 🙏🙏🙏",0,,
infopandeglang,yasfimuhammad_,,2 hari,0,Threadnya baca ya ada 3 part,0,,
infopandeglang,ikhfanhaji,@irnadimyati,2 hari,0,yuk bisa yuk,0,,
infopandeglang,azii_jaya_vbs,@hotmanparisofficial,2 hari,0,Bapak   ibu,0,,
infopandeglang,rurosadi,@irnadimyati,2 hari,0,Apa bener sperti ini bu,0,,
infopandeglang,st_maesaroh155,,2 hari,0,Keadilan bagi yg punya uang dan wewenang 😢,0,,
infopandeglang,incu_ultram4n,@irnadimyati,2 hari,0,di bantu atuh bu,0,,
infopandeglang,phul_haerudin,@imanzanatul91,2 hari,0,meni ngageder kie pak sahaaa ie  anj** bg*stna,0,,
infopandeglang,salmaaminata16,,2 hari,0,miriss😢,0,,
infopandeglang,diitang_,,2 hari,0,Yakin gak disuruh ikhlaskan saja!!???,0,,
infopandeglang,zidunnih_,@berem_umam,2 hari,0,cek,0,,
infopandeglang,abidzar_ibn,,2 hari,0,Ngisin ngisinkeun Pandeglang Bae,0,,
infopandeglang,emuamarslimaida,,2 hari,0,SDM rendah !!!,0,,
infopandeglang,rafly_apenk,,2 hari,0,Jadi inget perkataan pemuda gondrong: Lu punya duit 💪lu punya kuasa😏,0,,
infopandeglang,erna14_77,,2 hari,0,"Cari akun akun sosmed Lainnya si pelaku , biar silaturahmi , IG nya di private 😬🤬",0,,
infopandeglang,novi_indahlestari,,2 hari,0,Naudzubillah yaa Allah 😢,0,,
infopandeglang,koy_skylar,,2 hari,0,Hehu,0,,
infopandeglang,didinoey1010,,2 hari,0,"Spil pelaku nya lah,. Biar dikulitin netizen",0,,
infopandeglang,zizbstomi,,2 hari,0,Nu kitu mh ulh diicingkn hirup sakeluarga na ge demi aing mh komo dei hirupna di Pandeglang tpi eta naha sgala ngomong part 2,0,,
infopandeglang,ernaann_,,2 hari,0,Emang apaapa harus viral dulu sih kayanya baru kasusnya ditanganin🫠,0,,
infopandeglang,ceritapandeglang,,2 hari,0,Sampah sampah.. generasi deumpeu. Piteuskeun beuheungna nu kieu mah.,0,,
infopandeglang,selenophiland,,2 hari,0,BIADAB!!!!!!!!!!!!!!!!!!!!!!!!!!,0,,
infopandeglang,_acibild,,2 hari,0,apaan si ni pandeglang makin kesini makin makin aja 😔,0,,
infopandeglang,_aditiya17,@hotmanparisofficial,2 hari,0,Tolong pak  ksian ini,0,,
infopandeglang,setiawan.samhudi,,2 hari,0,Waah....paraah iniih...waah,0,,
infopandeglang,sangmusafir_14,,2 hari,0,"Ternyata Uang dan Kuasa jabatan masi menguasai hukum didaerah manapun . Sungguh miris ! Saat melihat orang yg benar² butuh keadilan tp malah seperti seorang pengemis, yaaa mengemis hukum bertindak adil atas kejahatan yg menimpa dirinya .",0,,
infopandeglang,hz_muhammad_291,,2 hari,0,Yukk bisa yuk penegak hukum .agar tidak pilih kasih .,0,,
infopandeglang,indahsukmakartini,,2 hari,0,Serem banget pacaran jaman now😢,0,,
infopandeglang,andrichodet,,2 hari,0,Santet,0,,
infopandeglang,abcd.efikaa,,2 hari,0,Miris🥺,0,,
infopandeglang,rstni.26,,2 hari,0,GilAaaa bangett tu cowooook,0,,
infopandeglang,reffi.fbrnsyh_,,2 hari,0,Nah bagus. Up terusss🔥🔥.,0,,
infopandeglang,lifjeon_,,2 hari,0,ngerusak citra cowo baik baik pandeglang ini mah aduh,0,,
infopandeglang,ra.fikahh,@hananifa,2 hari,0,Udah masuk sini gaes    serem bgt gasiiii😢,0,,
infopandeglang,seno_ajialfaqir,,2 hari,0,"Gua penasaran nama cowoknya, ko bisa idup tenang sama kelakuannya yg kaya dajal...",0,,
infopandeglang,raffaglhprz,@tebeisme,2 hari,0,lagi anget Nget ny nih di Twitter,0,,
infopandeglang,khong,@kejaripandeglang,2 hari,0,bisabisanya dipandeglang ada seperti ini.,0,,
infopandeglang,ra.fikahh,@fanyantleea,2 hari,0,Paniiii ndahhhhhhh,0,,
infopandeglang,t333oooo,@hotmanparisofficial,2 hari,0,Bagikan ke DM bang   yu lur.. Biar penuh dan siapa tau ke notice..,0,,
infopandeglang,cherycey,@irnadimyati,2 hari,0,bu tolong di lihat dan di tindak lanjuti bu bawahan2nya yg di pengadilan,0,,
infopandeglang,icha_khairatunnisa,,2 hari,0,Semoga Allah SWT menunjukkan kebenaran dan menolong orangorang yang di dzalimi... Ku do'a kan pula semoga orang2 dzalim itu mendapatkan hukuman yang berat atas perilaku dzalim nya.,0,,
infopandeglang,krm.chameleon,,2 hari,0,NGOMONG LO GUE OROK MANA SIA??!!!!,0,,
infopandeglang,dhayan_photonesia,@hotmanparisofficial,2 hari,0,tolong korban pak,0,,
infopandeglang,fahrimuslim_,,2 hari,0,"Kalo secara hukum di persulit, siksa balik aja bro dia kan mau ke pdg tuh",0,,
infopandeglang,cherycey,@irnadimyati,2 hari,0,bu tolong di usut tuntas bu karna ini bner2 kekerasan dan ancaman yg sudah tidak masuk akal sbg manusia. Pandeglang akhir2 ini beritanya tidak membanggakan sekali ya bu,0,,
infopandeglang,sheerllp,,2 hari,0,astagfirullah,0,,
infopandeglang,tirtaaa_putra,@satreskrimrespandeglang,2 hari,0,ambil tindakan komandan,0,,
infopandeglang,thetamvan18,,2 hari,0,Kota kelahiran selalu viral 😢,0,,
infopandeglang,vita_1p,,2 hari,0,Astaghfirullah😢,0,,
infopandeglang,sopian_ach,@mohmahfudmd,2 hari,0,yu pak Mahfud turun seru nih kalo pak Mahfud turun tangan,0,,
infopandeglang,reffi.fbrnsyh_,,2 hari,0,"Hukum adalah komoditasBarangnya para tersangkaAda uang, kau 'kan dimenangkanTak ada uang, ya say, ""Good bye"" marjinal.",0,,
infopandeglang,zon4meme,,2 hari,0,"Emang masanya harus viral dulu baru di permudah, semoga admin akun akun kek gini selalu membantu dan selalu sehat sehat min👍",0,,
infopandeglang,putrikynann,@alealwiii,2 hari,0,pelaku,0,,
infopandeglang,dh_dalgeshalabi,@irnadimyati,2 hari,0,ayo sinergi,0,,
infopandeglang,ibatalpez,,2 hari,0,Wajib di sel sih pelakunya rusak sdh mental si pelakunya,0,,
infopandeglang,noygummy_,,2 hari,0,Kebiasaan deh kudu viral bae,0,,
infopandeglang,ndri_4,,2 hari,0,Akun pelaku ada ga?,0,,
infopandeglang,riifaarifatul,,2 hari,0,Harus viral nih biar adil 😢,0,,
infopandeglang,aniesfuad25,@opposite6890.zulu,2 hari,0,tolong dilacak,0,,
infopandeglang,m.noval_arsy07,,2 hari,0,Yaa Allah Pandeglang.. hati hati yaaa,0,,
infopandeglang,tikka_aquariuss,,2 hari,0,Fix no debat lalakina edaannnnn,0,,
infopandeglang,noerfahelghibran,,2 hari,0,Nau'udzubillah..,0,,
infopandeglang,noerfahelghibran,,2 hari,0,Pandeglang sekarang miris😢,0,,
infopandeglang,_athalaaa,,2 hari,0,Cowoknya anak almarhum pejabat😂 hukum bisa di belii ya wkwk serem,0,,
infopandeglang,ayuwidia.a,,2 hari,0,hayolo le,0,,
infopandeglang,mesa_sasaaaaaa,,2 hari,0,Mencari ke Adilan ke mana yaa,0,,
infopandeglang,adontarabalaga,@hotmanparisofficial,2 hari,0,Coba bang,0,,
infopandeglang,alisya_dini,,2 hari,0,"Jadi inget dlu, nenek ku pernah ke rumah jaksa mau ngasihhin uang 2 juta yg dia pinjem dari renternir buat meringankan tuduhan om ku dulu (di ciduk di jalan kedapatan membawa narkoboy) padahal kami orang gapunya (kakek nenek ku gada yg cari nafkah kami makan dari bantuan anak nenek kakek yg sudah bekerja )  masih inget bgt dengan putus asa nya nenek nenek ke rumah jaksa bawa uang hasil pinjem demi anaknya .. uangnya di terima omku ttp dapat hukuman yg berat 😂 di paksa ngaku sampe di pukuli, serius kalau ada berita gini kaya langsung negatif aja otakku, 😂",0,,
infopandeglang,1indahputri,@m.sabilul_alif,2 hari,0,Bapakku tolonggg  😢,0,,
infopandeglang,alvinramdhan27,,2 hari,0,Zaman Sekarang Walapun Benar Kalo Gx Ada Uang Kasus Gx Akan Naik Percuma Uang Adalah Raja,0,,
infopandeglang,_rizal14,@mastercorbuzier,2 hari,0,tolong d batuu,0,,
infopandeglang,angdap01_,,2 hari,0,The power off njen ya wak,0,,
infopandeglang,itfzee,@unikinfo_id,2 hari,0,tolong sebarkan min,0,,
infopandeglang,sarre_me,,2 hari,0,"Kawal netizen !!! Di negri ini harus viral,netizen kita kuat..kawal smpe mnmukan keadilan !! Org biadab kya gtu gk pantas hidup bebas dgn ketenangan🤬",0,,
infopandeglang,devan_prntt,,2 hari,0,Ada apa dengan KEJAKSAAN padeglang?? 🙌,0,,
infopandeglang,angdap01_,@kejaripandeglang,2 hari,0,Gimana niii,0,,
infopandeglang,nyladwilstri,@irnadimyati,2 hari,0,Usut sampe tuntas,0,,
infopandeglang,iqbalarief21,,2 hari,0,Naaaaaah... Yang seperti ini sudah banyak terjadi. Namun hari ini viral dan semoga seusai viral ada tindakan preventif.. Jangan lagi korban yang dipenjara seusai membela diri dari begal yang hendak mencelakainya.. Apalagi ini CEUNAAAAAH Anak pejabat. Kudu di bredel,0,,
infopandeglang,uwiyuliani,@infopandeglang,2 hari,0,Yuk usut sampai tuntas,0,,
infopandeglang,fay_kumis,,2 hari,0,"Kawal terus kasusnya brody, sampe dia memakai baju oren.",0,,
infopandeglang,soylenn,@irnadimyati,2 hari,0,"Cc bu irna juga lah,",0,,
infopandeglang,moniccaaini,,2 hari,0,Untung masih bisa selamat ga sampe di pukul sama wc😢😢 semoga cepet sehat yaa,0,,
infopandeglang,ekaasilv,@pratiwinoviyanthi_real,2 hari,0,mungkin bisa bantu teh,0,,
infopandeglang,vinaanurhida,,2 hari,0,harus viral dulu kalo ga viral ga akan dilirik wkwkwkwk,0,,
infopandeglang,megagalee,,2 hari,0,Harus viral dulu 🔥🔥🔥,0,,
infopandeglang,__.syifann,@kejaksaan.ri,2 hari,0,"Emang bener kayaknya hukum di negeri ini, tajam ke bawah untuk orangorang biasa, tapi tumpul ke atas untuk orang2 yang punya kekayaan dan jabatan tinggi. Harus viral dulu kah untuk mendapatkan keadilan??",0,,
infopandeglang,wellyzofie,,2 hari,0,"Ya Allah... 3 tahun... Semoga korban bisa sembuh dari trauma, mendapatkan keadilan dan mendapatkan jodoh yang menerima dengan baik... Geraamm sangat sama pelaku... 😡😡",0,,
infopandeglang,yoedhapratamaa_,,2 hari,0,MATIIN,0,,
infopandeglang,yudi.hsym,@hotmanparisofficial,2 hari,0,pakk tolong dibantu,0,,
infopandeglang,enciw____,,2 hari,0,Masi zaman y susah nyari keadilan,0,,
infopandeglang,miftahululumjayamotor,,2 hari,0,Nyimak,0,,
infopandeglang,sheinaiputr,,2 hari,0,udah baca thread nyesek rasanya.. masa mau keadilan harus viral dulu si guys,0,,
infopandeglang,s_alviani025,,2 hari,0,Lololo gabahaya ta,0,,
infopandeglang,dhikaad686,@bidkumbanten,2 hari,0,Izin tag admin terhormat semoga kasus ini segera terselesaikan     🙏🏿🙏🏿,0,,
infopandeglang,fdianaputri,,2 hari,0,viral dlu baru dinotice wkwkw,0,,
infopandeglang,nyladwilstri,@polres_pandeglang,2 hari,0,usut sampe tuntas hukum seadil adil nya,0,,
infopandeglang,enjang_taslim,,2 hari,0,Ayo viralkan biar keadilan di tegakan,0,,
infopandeglang,sarre_me,,2 hari,0,"Abis mampir ke Twitter..dan astagfirullah,,ini hukum di Banten gmna sih ?? Masa penegak hukumnya badjingan.semua,,bisa2 nya si pelaku di layani bagaikan VIP,,org berduit kah ?? Gilaaaa ya hukum bisa di beli pke duit...emng bnr hukum tuh tajam ke bawah tumpul ke atas,,mirisss",0,,
infopandeglang,fywii_,,2 hari,0,Kalau baca threadnya di twitter bikin godok sama pelaku terlebih gedek sama aparatnya aneh sih,0,,
infopandeglang,alwan_alfareza,@inforangkasbitung,2 hari,0,viralin,0,,
infopandeglang,diansuhendra08,,2 hari,0,"Di twitter udah rame , ayo kita ramekan guys ....",0,,
infopandeglang,fywii_,@irnadimyati,2 hari,0,"bu lihat ini bu warganya ada yang begini, tolongin bu",0,,
infopandeglang,ahmadchudaefi,,2 hari,0,Up smoga bisa tertangkap pelakunya,0,,
infopandeglang,yudi.hsym,,2 hari,0,"AYO GAESS BANTU VIRALKAN DISEMUA PLAFORM SOSMED, KARENA SEKARANG APA APA HARUS VIRAL DULU , AKU YAKIN  TANGAN NETIZEN BISA BANTU UNTUK KEADILAN UNTUK SI KORBAN, DAN PELAKU MENDAPATKAN HUKUMAN",0,,
infopandeglang,diansuhendra08,@ahmadsahroni88,2 hari,0,Cc,0,,
infopandeglang,irmaadiansyah,@irnadimyati,2 hari,0,bantuan Bu,0,,
infopandeglang,slvhuu,,2 hari,0,Capedeh sama pandeglang :(,0,,
infopandeglang,alwan_alfareza,@bemuntirta,2 hari,0,Kalau bener bocah  untirta pelakunya di deo aja,0,,
infopandeglang,budiman_tri95,,2 hari,0,up. minimal harus di hukum seumur hidup.kalo ga tembak mati,0,,
infopandeglang,agunawa_n,@irnadimyati,2 hari,0,Tolonglah Bu  ini dikawal sidangnya diberi perlindungan kepada korban & keluarga korban dari intimidasi dan hal sebagainya. A  tolong dibantu juga lah kasus ini kasian keluarganya,0,,
infopandeglang,alwan_alfareza,@kejaksaan.ri,2 hari,0,ambil tindakan dong🔥,0,,
infopandeglang,ratuchaerunisaa,,2 hari,0,Cowo model begini mah di kurban keun geh laku jigana,0,,
